timestamp,value,anomaly_score,label
2013-12-02 21:15:00,73.923965,0,0
2013-12-02 21:20:00,74.903114,0,0
2013-12-02 21:25:00,76.105736,0,0
2013-12-02 21:30:00,78.14738,0,0
2013-12-02 21:35:00,79.35009,0,0
2013-12-02 21:40:00,78.7238,0,0
2013-12-02 21:45:00,80.29935,0,0
2013-12-02 21:50:00,80.30242,0,0
2013-12-02 21:55:00,80.383736,0,0
2013-12-02 22:00:00,79.50844,0,0
2013-12-02 22:05:00,80.81721,0,0
2013-12-02 22:10:00,79.5303,0,0
2013-12-02 22:15:00,79.32199,0,0
2013-12-02 22:20:00,80.8367,0,0
2013-12-02 22:25:00,80.40832,0,0
2013-12-02 22:30:00,80.51065,0,0
2013-12-02 22:35:00,81.462074,0,0
2013-12-02 22:40:00,81.411766,0,0
2013-12-02 22:45:00,81.73106,0,0
2013-12-02 22:50:00,80.21,0,0
2013-12-02 22:55:00,81.80772,0,0
2013-12-02 23:00:00,81.29722,0,0
2013-12-02 23:05:00,80.3328,0,0
2013-12-02 23:10:00,81.15102,0,0
2013-12-02 23:15:00,81.788536,0,0
2013-12-02 23:20:00,82.03631,0,0
2013-12-02 23:25:00,81.29549,0,0
2013-12-02 23:30:00,83.1631,0,0
2013-12-02 23:35:00,81.28437,0,0
2013-12-02 23:40:00,82.78024,0,0
2013-12-02 23:45:00,81.76362,0,0
2013-12-02 23:50:00,81.601715,0,0
2013-12-02 23:55:00,81.47412,0,0
2013-12-03 00:00:00,81.949425,0,0
2013-12-03 00:05:00,82.49932,0,0
2013-12-03 00:10:00,83.07253,0,0
2013-12-03 00:15:00,83.40758,0,0
2013-12-03 00:20:00,81.92818,0,0
2013-12-03 00:25:00,82.92659,0,0
2013-12-03 00:30:00,83.62484,0,0
2013-12-03 00:35:00,83.80644,0,0
2013-12-03 00:40:00,82.35297,0,0
2013-12-03 00:45:00,83.096344,0,0
2013-12-03 00:50:00,83.30852,0,0
2013-12-03 00:55:00,84.141396,0,0
2013-12-03 01:00:00,83.59165,0,0
2013-12-03 01:05:00,83.53522,0,0
2013-12-03 01:10:00,83.480576,0,0
2013-12-03 01:15:00,85.22248,0,0
2013-12-03 01:20:00,85.38251,0,0
2013-12-03 01:25:00,84.71419,0,0
2013-12-03 01:30:00,85.34097,0,0
2013-12-03 01:35:00,84.39282,0,0
2013-12-03 01:40:00,84.598625,0,0
2013-12-03 01:45:00,83.816154,0,0
2013-12-03 01:50:00,85.33659,0,0
2013-12-03 01:55:00,85.437584,0,0
2013-12-03 02:00:00,85.14695,0,0
2013-12-03 02:05:00,85.01458,0,0
2013-12-03 02:10:00,85.47496,0,0
2013-12-03 02:15:00,84.87619,0,0
2013-12-03 02:20:00,84.987854,0,0
2013-12-03 02:25:00,86.19832,0,0
2013-12-03 02:30:00,86.403336,0,0
2013-12-03 02:35:00,86.36972,0,0
2013-12-03 02:40:00,86.64299,0,0
2013-12-03 02:45:00,86.329575,0,0
2013-12-03 02:50:00,86.596214,0,0
2013-12-03 02:55:00,86.51241,0,0
2013-12-03 03:00:00,87.528984,0,0
2013-12-03 03:05:00,87.02693,0,0
2013-12-03 03:10:00,86.984955,0,0
2013-12-03 03:15:00,88.60785,0,0
2013-12-03 03:20:00,88.584236,0,0
2013-12-03 03:25:00,89.4041,0,0
2013-12-03 03:30:00,87.98493,0,0
2013-12-03 03:35:00,89.70685,0,0
2013-12-03 03:40:00,88.78209,0,0
2013-12-03 03:45:00,89.68196,0,0
2013-12-03 03:50:00,90.155464,0,0
2013-12-03 03:55:00,89.40342,0,0
2013-12-03 04:00:00,90.43173,0,0
2013-12-03 04:05:00,90.80933,0,0
2013-12-03 04:10:00,89.48143,0,0
2013-12-03 04:15:00,90.70411,0,0
2013-12-03 04:20:00,91.41069,0,0
2013-12-03 04:25:00,90.23474,0,0
2013-12-03 04:30:00,91.569786,0,0
2013-12-03 04:35:00,90.53306,0,0
2013-12-03 04:40:00,91.24643,0,0
2013-12-03 04:45:00,91.01972,0,0
2013-12-03 04:50:00,92.125015,0,0
2013-12-03 04:55:00,91.798546,0,0
2013-12-03 05:00:00,91.157745,0,0
2013-12-03 05:05:00,90.937195,0,0
2013-12-03 05:10:00,90.46529,0,0
2013-12-03 05:15:00,89.2821,0,0
2013-12-03 05:20:00,88.59321,0,0
2013-12-03 05:25:00,88.00739,0,0
2013-12-03 05:30:00,87.98667,0,0
2013-12-03 05:35:00,87.62957,0,0
2013-12-03 05:40:00,86.382835,0,0
2013-12-03 05:45:00,86.718,0,0
2013-12-03 05:50:00,84.721825,0,0
2013-12-03 05:55:00,84.119286,0,0
2013-12-03 06:00:00,84.40054,0,0
2013-12-03 06:05:00,84.6231,0,0
2013-12-03 06:10:00,82.73245,0,0
2013-12-03 06:15:00,82.73991,0,0
2013-12-03 06:20:00,83.81015,0,0
2013-12-03 06:25:00,83.03446,0,0
2013-12-03 06:30:00,82.27314,0,0
2013-12-03 06:35:00,83.93138,0,0
2013-12-03 06:40:00,81.94081,0,0
2013-12-03 06:45:00,81.553604,0,0
2013-12-03 06:50:00,82.80227,0,0
2013-12-03 06:55:00,82.42733,0,0
2013-12-03 07:00:00,83.25547,0,0
2013-12-03 07:05:00,82.89147,0,0
2013-12-03 07:10:00,80.86834,0,0
2013-12-03 07:15:00,80.6104,0,0
2013-12-03 07:20:00,82.42744,0,0
2013-12-03 07:25:00,82.18342,0,0
2013-12-03 07:30:00,81.54916,0,0
2013-12-03 07:35:00,80.350395,0,0
2013-12-03 07:40:00,81.41587,0,0
2013-12-03 07:45:00,82.62271,0,0
2013-12-03 07:50:00,83.71614,0,0
2013-12-03 07:55:00,82.36261,0,0
2013-12-03 08:00:00,84.051956,0,0
2013-12-03 08:05:00,84.19557,0,0
2013-12-03 08:10:00,85.4627,0,0
2013-12-03 08:15:00,86.57327,0,0
2013-12-03 08:20:00,87.31252,0,0
2013-12-03 08:25:00,86.11225,0,0
2013-12-03 08:30:00,85.91718,0,0
2013-12-03 08:35:00,85.59654,0,0
2013-12-03 08:40:00,85.174416,0,0
2013-12-03 08:45:00,86.63487,0,0
2013-12-03 08:50:00,86.18741,0,0
2013-12-03 08:55:00,85.269966,0,0
2013-12-03 09:00:00,85.966324,0,0
2013-12-03 09:05:00,85.155205,0,0
2013-12-03 09:10:00,85.89686,0,0
2013-12-03 09:15:00,83.53139,0,0
2013-12-03 09:20:00,85.52607,0,0
2013-12-03 09:25:00,83.18604,0,0
2013-12-03 09:30:00,83.396866,0,0
2013-12-03 09:35:00,83.743126,0,0
2013-12-03 09:40:00,83.84861,0,0
2013-12-03 09:45:00,83.554535,0,0
2013-12-03 09:50:00,83.53338,0,0
2013-12-03 09:55:00,84.12289,0,0
2013-12-03 10:00:00,82.308075,0,0
2013-12-03 10:05:00,82.87996,0,0
2013-12-03 10:10:00,82.08225,0,0
2013-12-03 10:15:00,81.54759,0,0
2013-12-03 10:20:00,82.40745,0,0
2013-12-03 10:25:00,80.617134,0,0
2013-12-03 10:30:00,81.03345,0,0
2013-12-03 10:35:00,81.20403,0,0
2013-12-03 10:40:00,80.34565,0,0
2013-12-03 10:45:00,79.68982,0,0
2013-12-03 10:50:00,79.907394,0,0
2013-12-03 10:55:00,78.099236,0,0
2013-12-03 11:00:00,77.72609,0,0
2013-12-03 11:05:00,78.420334,0,0
2013-12-03 11:10:00,77.159294,0,0
2013-12-03 11:15:00,75.3239,0,0
2013-12-03 11:20:00,76.164635,0,0
2013-12-03 11:25:00,74.53232,0,0
2013-12-03 11:30:00,73.45786,0,0
2013-12-03 11:35:00,74.53323,0,0
2013-12-03 11:40:00,72.63262,0,0
2013-12-03 11:45:00,73.47786,0,0
2013-12-03 11:50:00,72.77349,0,0
2013-12-03 11:55:00,72.72118,0,0
2013-12-03 12:00:00,73.7862,0,0
2013-12-03 12:05:00,73.08731,0,0
2013-12-03 12:10:00,75.31443,0,0
2013-12-03 12:15:00,74.7788,0,0
2013-12-03 12:20:00,76.32551,0,0
2013-12-03 12:25:00,75.32415,0,0
2013-12-03 12:30:00,76.14543,0,0
2013-12-03 12:35:00,77.01116,0,0
2013-12-03 12:40:00,78.62779,0,0
2013-12-03 12:45:00,77.523605,0,0
2013-12-03 12:50:00,79.28384,0,0
2013-12-03 12:55:00,77.3903,0,0
2013-12-03 13:00:00,78.22812,0,0
2013-12-03 13:05:00,78.36334,0,0
2013-12-03 13:10:00,80.14535,0,0
2013-12-03 13:15:00,80.52433,0,0
2013-12-03 13:20:00,78.8222,0,0
2013-12-03 13:25:00,80.4752,0,0
2013-12-03 13:30:00,79.72599,0,0
2013-12-03 13:35:00,80.20452,0,0
2013-12-03 13:40:00,80.03615,0,0
2013-12-03 13:45:00,79.77635,0,0
2013-12-03 13:50:00,81.58321,0,0
2013-12-03 13:55:00,81.33918,0,0
2013-12-03 14:00:00,81.23691,0,0
2013-12-03 14:05:00,81.72935,0,0
2013-12-03 14:10:00,80.88488,0,0
2013-12-03 14:15:00,80.25806,0,0
2013-12-03 14:20:00,80.57536,0,0
2013-12-03 14:25:00,82.741035,0,0
2013-12-03 14:30:00,82.9216,0,0
2013-12-03 14:35:00,81.43126,0,0
2013-12-03 14:40:00,81.13145,0,0
2013-12-03 14:45:00,82.06135,0,0
2013-12-03 14:50:00,81.36485,0,0
2013-12-03 14:55:00,82.35454,0,0
