timestamp,value,anomaly_score,label
2013-12-02 21:15:00,73.65097,0,0
2013-12-02 21:20:00,74.64443,0,0
2013-12-02 21:25:00,75.87514,0,0
2013-12-02 21:30:00,77.97196,0,0
2013-12-02 21:35:00,79.20536,0,0
2013-12-02 21:40:00,78.57746,0,0
2013-12-02 21:45:00,80.179306,0,0
2013-12-02 21:50:00,80.179306,0,0
2013-12-02 21:55:00,80.271835,0,0
2013-12-02 22:00:00,79.36795,0,0
2013-12-02 22:05:00,80.71071,0,0
2013-12-02 22:10:00,79.39117,0,0
2013-12-02 22:15:00,79.18212,0,0
2013-12-02 22:20:00,80.73378,0,0
2013-12-02 22:25:00,80.29496,0,0
2013-12-02 22:30:00,80.38743,0,0
2013-12-02 22:35:00,81.35531,0,0
2013-12-02 22:40:00,81.30936,0,0
2013-12-02 22:45:00,81.63066,0,0
2013-12-02 22:50:00,80.08673,0,0
2013-12-02 22:55:00,81.72231,0,0
2013-12-02 23:00:00,81.19441,0,0
2013-12-02 23:05:00,80.22558,0,0
2013-12-02 23:10:00,81.056366,0,0
2013-12-02 23:15:00,81.69942,0,0
2013-12-02 23:20:00,81.95118,0,0
2013-12-02 23:25:00,81.19441,0,0
2013-12-02 23:30:00,83.088455,0,0
2013-12-02 23:35:00,81.19441,0,0
2013-12-02 23:40:00,82.70316,0,0
2013-12-02 23:45:00,81.676506,0,0
2013-12-02 23:50:00,81.51599,0,0
2013-12-02 23:55:00,81.37827,0,0
2013-12-03 00:00:00,81.85968,0,0
2013-12-03 00:05:00,82.40754,0,0
2013-12-03 00:10:00,82.99794,0,0
2013-12-03 00:15:00,83.336945,0,0
2013-12-03 00:20:00,81.83681,0,0
2013-12-03 00:25:00,82.839325,0,0
2013-12-03 00:30:00,83.53974,0,0
2013-12-03 00:35:00,83.74207,0,0
2013-12-03 00:40:00,82.27082,0,0
2013-12-03 00:45:00,83.02058,0,0
2013-12-03 00:50:00,83.22408,0,0
2013-12-03 00:55:00,84.078224,0,0
2013-12-03 01:00:00,83.517235,0,0
2013-12-03 01:05:00,83.47219,0,0
2013-12-03 01:10:00,83.404594,0,0
2013-12-03 01:15:00,85.14419,0,0
2013-12-03 01:20:00,85.29833,0,0
2013-12-03 01:25:00,84.63534,0,0
2013-12-03 01:30:00,85.25433,0,0
2013-12-03 01:35:00,84.32385,0,0
2013-12-03 01:40:00,84.52423,0,0
2013-12-03 01:45:00,83.74207,0,0
2013-12-03 01:50:00,85.25433,0,0
2013-12-03 01:55:00,85.36428,0,0
2013-12-03 02:00:00,85.078026,0,0
