timestamp,value,anomaly_score,label
2013-07-04 00:00:00,69.83728,0,0
2013-07-04 01:00:00,71.20676,0,0
2013-07-04 02:00:00,70.85881,0,0
2013-07-04 03:00:00,68.88935,0,0
2013-07-04 04:00:00,69.22535,0,0
2013-07-04 05:00:00,70.02079,0,0
2013-07-04 06:00:00,69.2177,0,0
2013-07-04 07:00:00,69.30945,0,0
2013-07-04 08:00:00,69.10308,0,0
2013-07-04 09:00:00,68.91986,0,0
2013-07-04 10:00:00,69.9214,0,0
2013-07-04 11:00:00,70.53203,0,0
2013-07-04 12:00:00,70.28047,0,0
2013-07-04 13:00:00,70.21178,0,0
2013-07-04 14:00:00,69.81434,0,0
2013-07-04 15:00:00,71.634926,0,0
2013-07-04 16:00:00,71.23691,0,0
2013-07-04 17:00:00,70.722176,0,0
2013-07-04 18:00:00,71.364914,0,0
2013-07-04 19:00:00,71.79171,0,0
2013-07-04 20:00:00,72.08873,0,0
2013-07-04 21:00:00,71.54509,0,0
2013-07-04 22:00:00,72.18478,0,0
2013-07-04 23:00:00,70.63096,0,0
2013-07-05 00:00:00,71.33482,0,0
2013-07-05 01:00:00,71.582535,0,0
2013-07-05 02:00:00,70.964905,0,0
2013-07-05 03:00:00,70.21178,0,0
2013-07-05 04:00:00,70.40251,0,0
2013-07-05 05:00:00,69.699585,0,0
2013-07-05 06:00:00,68.672226,0,0
2013-07-05 07:00:00,69.29415,0,0
2013-07-05 08:00:00,68.77883,0,0
2013-07-05 09:00:00,70.28811,0,0
2013-07-05 10:00:00,70.27284,0,0
2013-07-05 11:00:00,72.52257,0,0
2013-07-05 12:00:00,71.634926,0,0
2013-07-05 13:00:00,72.90746,0,0
2013-07-05 14:00:00,72.6247,0,0
2013-07-05 15:00:00,72.94353,0,0
2013-07-05 16:00:00,72.14787,0,0
2013-07-05 17:00:00,72.16264,0,0
2013-07-05 18:00:00,72.30264,0,0
2013-07-05 19:00:00,72.376114,0,0
2013-07-05 20:00:00,72.60285,0,0
2013-07-05 21:00:00,72.76279,0,0
2013-07-05 22:00:00,71.91078,0,0
2013-07-05 23:00:00,71.54509,0,0
2013-07-06 00:00:00,71.62745,0,0
2013-07-06 01:00:00,70.5777,0,0
2013-07-06 02:00:00,70.83606,0,0
2013-07-06 03:00:00,71.07082,0,0
2013-07-06 04:00:00,70.82847,0,0
2013-07-06 05:00:00,70.19651,0,0
2013-07-06 06:00:00,70.08957,0,0
2013-07-06 07:00:00,69.890816,0,0
2013-07-06 08:00:00,69.22535,0,0
2013-07-06 09:00:00,69.67663,0,0
2013-07-06 10:00:00,68.10385,0,0
2013-07-06 11:00:00,68.843605,0,0
2013-07-06 12:00:00,67.17548,0,0
2013-07-06 13:00:00,66.87915,0,0
2013-07-06 14:00:00,67.67223,0,0
2013-07-06 15:00:00,66.8319,0,0
2013-07-06 16:00:00,67.51203,0,0
2013-07-06 17:00:00,67.08735,0,0
2013-07-06 18:00:00,67.90065,0,0
2013-07-06 19:00:00,67.16814,0,0
2013-07-06 20:00:00,66.5181,0,0
2013-07-06 21:00:00,67.776924,0,0
2013-07-06 22:00:00,67.20125,0,0
2013-07-06 23:00:00,67.07269,0,0
2013-07-07 00:00:00,66.21232,0,0
2013-07-07 01:00:00,65.921814,0,0
2013-07-07 02:00:00,65.32579,0,0
2013-07-07 03:00:00,65.42628,0,0
2013-07-07 04:00:00,66.66905,0,0
2013-07-07 05:00:00,64.7676,0,0
2013-07-07 06:00:00,64.66602,0,0
2013-07-07 07:00:00,66.075226,0,0
2013-07-07 08:00:00,66.04374,0,0
2013-07-07 09:00:00,65.02069,0,0
2013-07-07 10:00:00,64.47193,0,0
2013-07-07 11:00:00,65.52747,0,0
2013-07-07 12:00:00,64.12618,0,0
2013-07-07 13:00:00,65.0517,0,0
2013-07-07 14:00:00,64.236,0,0
2013-07-07 15:00:00,64.408554,0,0
2013-07-07 16:00:00,64.10976,0,0
2013-07-07 17:00:00,64.31349,0,0
2013-07-07 18:00:00,64.340996,0,0
2013-07-07 19:00:00,63.538734,0,0
2013-07-07 20:00:00,63.713184,0,0
2013-07-07 21:00:00,64.1892,0,0
2013-07-07 22:00:00,63.186157,0,0
2013-07-07 23:00:00,64.399315,0,0
2013-07-08 00:00:00,63.049553,0,0
2013-07-08 01:00:00,62.743618,0,0
2013-07-08 02:00:00,63.7317,0,0
2013-07-08 03:00:00,62.53268,0,0
2013-07-08 04:00:00,63.2579,0,0
2013-07-08 05:00:00,62.320717,0,0
2013-07-08 06:00:00,62.522957,0,0
2013-07-08 07:00:00,62.85737,0,0
2013-07-08 08:00:00,63.409184,0,0
2013-07-08 09:00:00,64.56696,0,0
2013-07-08 10:00:00,65.33915,0,0
2013-07-08 11:00:00,66.43944,0,0
2013-07-08 12:00:00,67.795654,0,0
2013-07-08 13:00:00,67.13139,0,0
2013-07-08 14:00:00,67.998375,0,0
2013-07-08 15:00:00,68.47084,0,0
2013-07-08 16:00:00,70.28811,0,0
2013-07-08 17:00:00,70.463486,0,0
2013-07-08 18:00:00,72.332054,0,0
2013-07-08 19:00:00,71.18412,0,0
2013-07-08 20:00:00,70.73737,0,0
2013-07-08 21:00:00,70.54726,0,0
2013-07-08 22:00:00,68.81312,0,0
2013-07-08 23:00:00,68.285164,0,0
2013-07-09 00:00:00,68.33816,0,0
2013-07-09 01:00:00,67.46745,0,0
2013-07-09 02:00:00,66.414474,0,0
2013-07-09 03:00:00,65.96004,0,0
2013-07-09 04:00:00,64.9395,0,0
2013-07-09 05:00:00,65.75945,0,0
2013-07-09 06:00:00,65.67034,0,0
2013-07-09 07:00:00,66.09274,0,0
2013-07-09 08:00:00,67.38588,0,0
2013-07-09 09:00:00,67.34886,0,0
2013-07-09 10:00:00,68.41773,0,0
2013-07-09 11:00:00,69.890816,0,0
2013-07-09 12:00:00,70.64617,0,0
2013-07-09 13:00:00,69.37827,0,0
2013-07-09 14:00:00,70.1736,0,0
2013-07-09 15:00:00,70.19651,0,0
2013-07-09 16:00:00,71.57506,0,0
2013-07-09 17:00:00,71.560074,0,0
2013-07-09 18:00:00,71.01789,0,0
2013-07-09 19:00:00,72.81351,0,0
2013-07-09 20:00:00,71.123726,0,0
2013-07-09 21:00:00,69.67663,0,0
2013-07-09 22:00:00,69.11072,0,0
2013-07-09 23:00:00,69.25592,0,0
2013-07-10 00:00:00,68.73694,0,0
2013-07-10 01:00:00,68.47843,0,0
2013-07-10 02:00:00,67.63865,0,0
2013-07-10 03:00:00,67.71707,0,0
2013-07-10 04:00:00,66.84643,0,0
2013-07-10 05:00:00,65.80421,0,0
2013-07-10 06:00:00,66.09625,0,0
2013-07-10 07:00:00,65.749146,0,0
2013-07-10 08:00:00,67.24177,0,0
2013-07-10 09:00:00,67.256516,0,0
2013-07-10 10:00:00,69.70724,0,0
2013-07-10 11:00:00,69.86022,0,0
2013-07-10 12:00:00,70.57009,0,0
2013-07-10 13:00:00,70.02079,0,0
2013-07-10 14:00:00,71.01032,0,0
2013-07-10 15:00:00,71.55258,0,0
2013-07-10 16:00:00,70.97247,0,0
2013-07-10 17:00:00,71.7768,0,0
2013-07-10 18:00:00,73.3726,0,0
2013-07-10 19:00:00,71.59752,0,0
2013-07-10 20:00:00,70.455864,0,0
2013-07-10 21:00:00,69.431816,0,0
2013-07-10 22:00:00,69.31709,0,0
2013-07-10 23:00:00,68.58857,0,0
2013-07-11 00:00:00,68.98854,0,0
2013-07-11 01:00:00,69.2177,0,0
2013-07-11 02:00:00,67.919426,0,0
2013-07-11 03:00:00,68.497406,0,0
2013-07-11 04:00:00,66.4216,0,0
2013-07-11 05:00:00,66.66905,0,0
2013-07-11 06:00:00,66.35396,0,0
2013-07-11 07:00:00,67.43406,0,0
2013-07-11 08:00:00,67.80314,0,0
2013-07-11 09:00:00,69.03435,0,0
2013-07-11 10:00:00,70.49395,0,0
2013-07-11 11:00:00,71.50761,0,0
2013-07-11 12:00:00,70.76775,0,0
2013-07-11 13:00:00,70.91187,0,0
2013-07-11 14:00:00,71.432556,0,0
2013-07-11 15:00:00,72.75554,0,0
2013-07-11 16:00:00,72.17741,0,0
2013-07-11 17:00:00,72.22903,0,0
2013-07-11 18:00:00,72.14049,0,0
2013-07-11 19:00:00,72.65383,0,0
2013-07-11 20:00:00,71.73952,0,0
2013-07-11 21:00:00,71.47009,0,0
2013-07-11 22:00:00,70.14304,0,0
2013-07-11 23:00:00,69.982574,0,0
2013-07-12 00:00:00,69.584816,0,0
2013-07-12 01:00:00,69.17949,0,0
2013-07-12 02:00:00,69.39357,0,0
2013-07-12 03:00:00,69.508316,0,0
2013-07-12 04:00:00,67.33777,0,0
2013-07-12 05:00:00,67.182846,0,0
2013-07-12 06:00:00,67.549225,0,0
2013-07-12 07:00:00,67.025085,0,0
2013-07-12 08:00:00,68.505,0,0
2013-07-12 09:00:00,68.46705,0,0
2013-07-12 10:00:00,69.73784,0,0
2013-07-12 11:00:00,70.10485,0,0
2013-07-12 12:00:00,71.79171,0,0
2013-07-12 13:00:00,72.93631,0,0
2013-07-12 14:00:00,73.3513,0,0
2013-07-12 15:00:00,72.71199,0,0
2013-07-12 16:00:00,74.18863,0,0
2013-07-12 17:00:00,73.54933,0,0
2013-07-12 18:00:00,73.0586,0,0
2013-07-12 19:00:00,74.42027,0,0
2013-07-12 20:00:00,72.51527,0,0
2013-07-12 21:00:00,72.63199,0,0
2013-07-12 22:00:00,73.44344,0,0
2013-07-12 23:00:00,72.368774,0,0
2013-07-13 00:00:00,71.1992,0,0
2013-07-13 01:00:00,72.22903,0,0
2013-07-13 02:00:00,71.085945,0,0
2013-07-13 03:00:00,70.942184,0,0
2013-07-13 04:00:00,70.21941,0,0
2013-07-13 05:00:00,71.28212,0,0
2013-07-13 06:00:00,70.34914,0,0
2013-07-13 07:00:00,70.30336,0,0
2013-07-13 08:00:00,68.88935,0,0
2013-07-13 09:00:00,68.596176,0,0
2013-07-13 10:00:00,68.603775,0,0
2013-07-13 11:00:00,70.06665,0,0
2013-07-13 12:00:00,69.232994,0,0
2013-07-13 13:00:00,69.08781,0,0
2013-07-13 14:00:00,69.32474,0,0
2013-07-13 15:00:00,68.24356,0,0
2013-07-13 16:00:00,68.63419,0,0
2013-07-13 17:00:00,69.37062,0,0
2013-07-13 18:00:00,69.05726,0,0
2013-07-13 19:00:00,69.34769,0,0
2013-07-13 20:00:00,68.56957,0,0
2013-07-13 21:00:00,67.59019,0,0
2013-07-13 22:00:00,69.09544,0,0
2013-07-13 23:00:00,68.1114,0,0
2013-07-14 00:00:00,68.047325,0,0
2013-07-14 01:00:00,67.193886,0,0
2013-07-14 02:00:00,67.68718,0,0
2013-07-14 03:00:00,68.31923,0,0
2013-07-14 04:00:00,68.03602,0,0
2013-07-14 05:00:00,66.550354,0,0
2013-07-14 06:00:00,67.66104,0,0
2013-07-14 07:00:00,67.10569,0,0
2013-07-14 08:00:00,66.134865,0,0
2013-07-14 09:00:00,66.944725,0,0
2013-07-14 10:00:00,66.32201,0,0
2013-07-14 11:00:00,66.90099,0,0
2013-07-14 12:00:00,66.62582,0,0
2013-07-14 13:00:00,65.85599,0,0
2013-07-14 14:00:00,66.09625,0,0
2013-07-14 15:00:00,65.904465,0,0
2013-07-14 16:00:00,66.12784,0,0
2013-07-14 17:00:00,65.9114,0,0
2013-07-14 18:00:00,66.50377,0,0
2013-07-14 19:00:00,67.10202,0,0
2013-07-14 20:00:00,66.661835,0,0
2013-07-14 21:00:00,65.85599,0,0
2013-07-14 22:00:00,65.50718,0,0
2013-07-14 23:00:00,65.93918,0,0
2013-07-15 00:00:00,66.550354,0,0
2013-07-15 01:00:00,64.96217,0,0
2013-07-15 02:00:00,64.99953,0,0
2013-07-15 03:00:00,65.61916,0,0
2013-07-15 04:00:00,64.470375,0,0
2013-07-15 05:00:00,65.78009,0,0
2013-07-15 06:00:00,64.359375,0,0
2013-07-15 07:00:00,65.75945,0,0
2013-07-15 08:00:00,66.39665,0,0
2013-07-15 09:00:00,66.152435,0,0
2013-07-15 10:00:00,68.31923,0,0
2013-07-15 11:00:00,69.46241,0,0
2013-07-15 12:00:00,69.340034,0,0
2013-07-15 13:00:00,70.89672,0,0
2013-07-15 14:00:00,70.87398,0,0
2013-07-15 15:00:00,71.10106,0,0
2013-07-15 16:00:00,72.95072,0,0
2013-07-15 17:00:00,72.0221,0,0
2013-07-15 18:00:00,73.88511,0,0
2013-07-15 19:00:00,73.34421,0,0
2013-07-15 20:00:00,73.47172,0,0
2013-07-15 21:00:00,72.70473,0,0
2013-07-15 22:00:00,72.464066,0,0
2013-07-15 23:00:00,72.08134,0,0
2013-07-16 00:00:00,70.33388,0,0
2013-07-16 01:00:00,71.04058,0,0
2013-07-16 02:00:00,71.06327,0,0
2013-07-16 03:00:00,70.486336,0,0
2013-07-16 04:00:00,70.15069,0,0
2013-07-16 05:00:00,69.81434,0,0
2013-07-16 06:00:00,67.90065,0,0
2013-07-16 07:00:00,68.37604,0,0
2013-07-16 08:00:00,68.186874,0,0
2013-07-16 09:00:00,68.88935,0,0
2013-07-16 10:00:00,69.699585,0,0
2013-07-16 11:00:00,70.59292,0,0
2013-07-16 12:00:00,71.16902,0,0
2013-07-16 13:00:00,72.38345,0,0
2013-07-16 14:00:00,72.40546,0,0
2013-07-16 15:00:00,73.64074,0,0
2013-07-16 16:00:00,73.68981,0,0
2013-07-16 17:00:00,73.70381,0,0
2013-07-16 18:00:00,74.23653,0,0
2013-07-16 19:00:00,73.80858,0,0
2013-07-16 20:00:00,73.731804,0,0
2013-07-16 21:00:00,72.986725,0,0
2013-07-16 22:00:00,72.04433,0,0
2013-07-16 23:00:00,71.078384,0,0
2013-07-17 00:00:00,71.97761,0,0
2013-07-17 01:00:00,71.10106,0,0
2013-07-17 02:00:00,70.98004,0,0
2013-07-17 03:00:00,69.202415,0,0
2013-07-17 04:00:00,69.47006,0,0
2013-07-17 05:00:00,68.57717,0,0
2013-07-17 06:00:00,68.360886,0,0
2013-07-17 07:00:00,68.91986,0,0
2013-07-17 08:00:00,68.03226,0,0
2013-07-17 09:00:00,70.24232,0,0
2013-07-17 10:00:00,69.40887,0,0
2013-07-17 11:00:00,70.29574,0,0
2013-07-17 12:00:00,71.80662,0,0
2013-07-17 13:00:00,72.05913,0,0
2013-07-17 14:00:00,72.47871,0,0
2013-07-17 15:00:00,72.35409,0,0
2013-07-17 16:00:00,74.60236,0,0
2013-07-17 17:00:00,74.35241,0,0
2013-07-17 18:00:00,75.21664,0,0
2013-07-17 19:00:00,74.78278,0,0
2013-07-17 20:00:00,73.4222,0,0
2013-07-17 21:00:00,73.40804,0,0
2013-07-17 22:00:00,73.54933,0,0
2013-07-17 23:00:00,72.55179,0,0
2013-07-18 00:00:00,71.6723,0,0
2013-07-18 01:00:00,72.61013,0,0
2013-07-18 02:00:00,70.433,0,0
2013-07-18 03:00:00,70.66898,0,0
2013-07-18 04:00:00,71.26705,0,0
2013-07-18 05:00:00,70.28047,0,0
2013-07-18 06:00:00,69.48537,0,0
2013-07-18 07:00:00,70.37202,0,0
2013-07-18 08:00:00,69.584816,0,0
2013-07-18 09:00:00,69.41652,0,0
2013-07-18 10:00:00,71.455086,0,0
2013-07-18 11:00:00,72.40546,0,0
2013-07-18 12:00:00,70.95733,0,0
2013-07-18 13:00:00,72.40546,0,0
2013-07-18 14:00:00,73.83643,0,0
2013-07-18 15:00:00,73.92674,0,0
2013-07-18 16:00:00,74.433815,0,0
2013-07-18 17:00:00,73.940605,0,0
2013-07-18 18:00:00,76.04654,0,0
2013-07-18 19:00:00,75.46171,0,0
